,ip,app,device,os,channel,is_attributed,date,time
94251,14692,7,1,13,101,0,9,7
94252,361758,3,1,28,489,0,9,0
94253,73487,15,2,13,140,0,8,22
94254,103332,15,1,22,278,0,9,15
94255,4360,13,1,19,400,0,8,10
94256,43447,12,1,19,178,0,7,16
94257,35252,11,1,11,219,0,9,12
94258,97100,3,1,47,280,0,9,0
94259,44907,12,1,13,265,0,8,2
94260,182880,64,1,14,459,0,8,23
94261,69078,64,1,13,459,0,8,0
94262,59595,9,1,18,445,0,9,10
94263,98514,15,1,19,245,0,8,23
94264,98424,15,1,3,480,0,7,22
94265,140691,18,1,19,121,0,9,0
94266,48470,2,1,13,237,0,8,4
94267,71808,9,1,19,450,0,9,9
94268,48321,19,0,38,333,0,8,0
94269,356107,3,1,18,280,0,9,0
94270,166443,26,1,13,477,0,9,11
94271,99356,2,1,31,236,0,7,10
94272,101863,12,1,19,328,0,9,9
94273,70705,1,1,13,134,0,7,11
94274,67675,20,1,8,259,0,7,10
94275,66184,2,1,13,237,0,7,0
94276,265113,3,1,17,280,0,8,10
94277,73954,14,1,607,371,0,7,1
94278,5749,14,1,13,379,0,7,10
94279,58363,12,1,40,259,0,8,10
94280,9903,9,1,41,466,0,8,10
94281,95442,1,1,41,377,0,9,4
94282,252581,3,1,19,280,0,9,5
94283,40555,3,1,19,137,0,8,5
94284,116516,9,1,6,442,0,7,10
94285,27001,15,1,8,245,0,6,19
94286,264053,2,1,17,237,0,9,9
94287,108794,3,1,37,480,0,8,3
94288,7372,6,1,18,125,0,7,9
94289,53664,2,1,31,237,0,6,16
94290,12505,2,1,28,205,0,9,10
94291,120532,12,1,19,140,0,7,9
94292,177618,11,1,13,469,0,7,9
94293,9841,9,1,8,107,0,9,3
94294,8943,18,1,17,107,0,8,10
94295,100393,2,1,19,205,0,9,13
94296,278720,27,1,18,122,0,7,17
94297,50897,2,1,19,477,0,8,14
94298,9337,15,1,19,315,0,8,9
94299,247876,14,1,19,379,0,9,13
94300,37639,1,1,18,178,0,7,12
94301,221167,18,1,37,121,0,8,3
94302,98349,12,2,37,481,0,7,10
94303,336217,11,1,17,319,0,9,12
94304,192012,12,1,19,265,0,7,0
94305,40005,9,1,6,445,0,7,5
94306,86837,15,1,17,245,0,9,6
94307,89438,15,1,13,265,0,9,11
94308,98944,15,1,13,245,0,8,16
94309,207539,18,1,19,439,0,7,13
94310,88082,15,1,19,278,0,9,10
94311,67064,12,1,15,328,0,9,5
94312,45702,12,1,25,124,0,7,2
94313,80306,11,1,15,137,0,8,15
94314,11467,18,1,5,107,0,8,6
94315,77563,15,1,3,111,0,7,2
94316,16484,6,1,19,125,0,7,10
94317,114064,3,1,18,280,0,9,0
94318,106429,2,1,13,219,0,8,4
94319,1528,2,1,30,219,0,8,7
94320,44559,2,2,19,122,0,7,4
94321,139886,18,1,53,134,0,8,5
94322,93587,3,1,19,424,0,8,14
94323,23642,9,1,16,466,0,7,8
94324,83595,9,1,25,234,0,7,1
94325,10207,14,1,13,463,0,7,13
94326,47534,12,2,18,265,0,7,5
94327,133183,3,1,13,280,0,9,5
94328,40371,7,1,17,101,0,9,2
94329,187428,9,1,19,134,0,7,16
94330,47648,23,1,22,153,0,8,10
94331,106674,12,1,13,265,0,8,14
94332,18167,9,1,19,334,0,7,10
94333,74908,18,1,13,134,0,9,13
94334,23246,2,1,17,435,0,9,3
94335,108947,18,3032,607,107,0,7,5
94336,148911,3,1,13,409,0,9,13
94337,50694,9,1,6,334,0,7,2
94338,100133,15,1,10,130,0,8,0
94339,12342,2,1,23,452,0,6,23
94340,58288,9,1,9,244,0,9,4
94341,31062,3,1,8,211,0,8,15
94342,79857,12,1,13,265,0,9,10
94343,79909,12,1,18,245,0,9,11
94344,70522,15,1,9,140,0,7,1
94345,170558,2,1,13,477,0,8,14
94346,99344,8,1,13,145,0,9,6
94347,53790,7,1,1,101,0,9,8
94348,92352,3,1,6,280,0,9,7
94349,73487,15,1,19,386,0,7,15
94350,66510,3,1,22,280,0,8,7
94351,54489,15,1,19,386,0,6,23
94352,3247,15,1,13,111,0,8,8
94353,147957,27,1,19,153,0,7,13
94354,336420,5,1,7,113,1,9,11
94355,58544,3,1,13,280,0,7,4
94356,92029,3,1,53,115,0,8,3
94357,114235,12,1,13,245,0,8,1
94358,50027,9,1,13,232,0,9,4
94359,104548,9,1,37,127,0,9,13
94360,10356,18,1,18,107,0,6,17
94361,164957,3,1,13,371,0,8,0
94362,201182,12,1,19,409,0,8,1
94363,111941,22,1,13,116,0,9,5
94364,119934,3,1,37,424,0,8,0
94365,39480,3,1,13,280,0,9,3
94366,94119,18,1,19,134,0,6,16
94367,19034,9,1,19,215,0,9,9
94368,44304,13,1,13,477,0,9,13
94369,71448,23,1,19,153,0,7,11
94370,351271,29,1,19,213,1,9,8
94371,124291,3,1,35,409,0,8,12
94372,282376,8,2,19,259,0,8,14
94373,40405,12,1,8,178,0,8,16
94374,74068,15,1,13,245,0,8,7
94375,102452,13,1,20,469,0,7,11
94376,2976,12,1,19,265,0,7,5
94377,108040,2,2,6,435,0,9,4
94378,26995,15,2,17,245,0,7,11
94379,39313,2,1,13,469,0,9,10
94380,35308,3,1,36,280,0,8,12
94381,8661,3,1,8,130,0,8,3
94382,123681,18,1,19,439,0,7,15
94383,5348,15,1,28,265,0,8,6
94384,65285,3,1,14,480,0,7,12
94385,5704,9,1,16,442,0,8,2
94386,83455,15,1,19,412,0,7,11
94387,41200,9,1,19,442,0,8,3
94388,44725,9,1,22,127,0,8,13
94389,55745,15,1,30,245,0,7,12
94390,206257,24,1,13,178,0,7,0
94391,120993,9,1,19,442,0,6,23
94392,251583,14,1,19,480,0,9,13
94393,77081,3,1,31,489,0,8,11
94394,44067,6,1,1,459,0,6,23
94395,118196,9,1,13,215,0,8,9
94396,99503,12,1,9,178,0,7,11
94397,362673,3,1,25,211,0,9,14
94398,113343,2,1,19,236,0,8,11
94399,69140,13,1,19,477,0,8,10
94400,8539,3,1,12,137,0,7,17
94401,71248,12,1,17,140,0,7,12
94402,83268,22,1,22,116,0,7,7
94403,164682,20,1,17,259,0,7,6
94404,183782,21,1,31,232,0,8,4
94405,31784,12,1,22,205,0,8,4
94406,92908,3,1,17,280,0,7,3
94407,39611,1,1,19,134,0,9,10
94408,255124,3,1,18,280,0,8,4
94409,53977,9,1,26,215,0,8,6
94410,974,1,1,13,115,0,8,14
94411,143888,8,1,19,145,0,8,0
94412,49257,8,1,19,145,0,7,7
94413,110682,1,1,19,134,0,8,5
94414,109124,11,1,13,481,0,8,12
94415,348611,9,1,19,127,0,9,3
94416,150004,3,1,25,280,0,7,8
94417,80437,20,1,35,259,0,7,3
94418,138561,3,1,20,280,0,8,15
94419,115661,18,1,3,439,0,7,5
94420,139558,21,1,9,128,0,7,0
94421,58691,1,1,19,153,0,9,11
94422,44725,9,2,9,134,0,8,9
94423,90678,15,1,17,153,0,8,11
94424,98054,22,1,13,116,0,9,9
94425,34897,14,1,15,439,0,9,12
94426,18053,15,1,13,245,0,8,3
94427,208418,9,1,13,232,0,7,5
94428,4503,6,1,30,125,0,8,4
94429,184859,14,1,8,439,0,8,1
94430,285029,18,1,48,134,0,8,4
94431,34812,12,1,18,219,0,7,1
94432,12213,24,1,13,105,0,8,2
94433,158559,18,1,22,121,0,8,2
94434,61548,12,1,13,178,0,8,4
94435,110426,9,1,13,334,0,7,22
94436,93479,25,1,18,259,0,7,13
94437,1577,2,1,49,219,0,9,7
94438,22898,9,1,19,107,0,9,10
94439,9674,11,1,19,122,0,9,9
94440,127173,2,1,19,212,0,8,9
94441,105560,13,1,20,477,0,8,7
94442,109666,2,1,19,469,0,8,6
94443,29993,18,1,8,107,0,8,15
94444,43086,15,1,9,245,0,8,18
94445,77703,8,1,48,145,0,6,21
94446,37948,12,1,17,245,0,8,14
94447,5314,23,1,19,153,0,7,5
94448,80225,21,1,8,128,0,9,8
94449,55852,3,1,6,280,0,8,14
94450,93542,19,0,0,347,1,7,3
94451,85072,17,1,37,280,0,7,9
94452,17149,14,1,18,371,0,8,0
94453,178804,12,1,37,424,0,7,4
94454,95766,15,1,19,140,0,9,8
94455,137258,9,1,19,489,0,9,9
94456,93021,12,2,100,259,0,9,12
94457,99158,15,1,13,412,0,7,5
94458,172681,15,1,8,3,0,7,5
94459,102607,4,1,13,101,0,9,11
94460,208325,9,1,19,490,0,9,8
94461,186799,1,1,13,125,0,7,15
94462,60655,15,1,15,430,0,8,10
94463,195655,3,1,3,280,0,9,0
94464,53964,7,1,19,101,0,9,10
94465,81897,12,1,25,265,0,8,13
94466,77097,21,1,13,128,0,9,10
94467,182757,12,1,20,178,0,8,2
94468,95509,9,1,10,134,0,8,23
94469,49177,12,1,13,245,0,7,15
94470,334024,3,1,22,280,0,9,8
94471,93291,2,2,6,205,0,9,14
94472,279900,3,1,10,280,0,9,14
94473,163180,9,1,30,244,0,9,14
94474,32893,9,1,19,232,0,9,3
94475,363153,18,1,12,449,0,9,10
94476,34912,3,1,20,280,0,9,1
94477,201182,9,1,17,442,0,7,7
94478,62178,27,1,13,122,0,9,8
94479,74719,3,1,9,480,0,7,13
94480,79800,11,1,17,319,0,7,6
94481,113903,12,1,25,242,0,8,4
94482,198242,1,2,10,153,0,8,3
94483,105475,3,2,13,113,0,9,13
94484,52886,9,1,26,232,0,9,6
94485,144353,3,1,18,280,0,8,7
94486,17853,3,1,10,452,0,8,15
94487,170685,25,1,22,259,0,7,15
94488,205549,3,1,19,115,0,8,8
94489,179276,12,1,13,178,0,9,1
94490,100084,15,1,13,140,0,8,7
94491,105485,64,1,19,459,0,6,19
94492,5514,20,1,19,259,0,6,16
94493,118315,5,1,41,377,0,8,13
94494,91694,2,1,19,205,0,9,13
94495,73011,2,1,22,237,0,9,2
94496,48270,14,1,16,480,0,9,0
94497,352495,9,1,13,234,0,8,16
94498,67314,9,1,13,442,0,8,2
94499,210473,15,1,18,245,0,7,11
94500,13597,3,1,8,480,0,7,12
94501,163077,26,1,19,266,0,7,11
94502,210293,14,1,15,379,0,7,9
94503,96072,15,1,19,245,0,8,13
94504,50011,2,1,19,469,0,9,11
94505,78876,3,1,13,409,0,8,5
94506,95766,18,1,13,121,0,7,14
94507,53874,15,1,23,480,0,7,0
94508,48170,3,1,19,480,0,7,10
94509,96038,9,1,13,334,0,8,3
94510,123872,18,1,20,439,0,7,12
94511,43793,2,1,18,435,0,8,7
94512,91047,3,1,15,280,0,7,5
94513,94539,18,1,19,439,0,6,23
94514,39756,2,1,19,205,0,7,0
94515,8718,12,1,8,259,0,8,2
94516,42699,3,1,3,211,0,8,8
94517,860,29,1,13,213,0,7,0
94518,39368,12,1,13,265,0,8,8
94519,32823,15,1,8,245,0,8,14
94520,115292,64,1,10,459,0,8,6
94521,8171,13,1,19,477,0,7,11
94522,44349,2,1,19,236,0,8,2
94523,41245,3,1,19,205,0,6,21
94524,44458,3,1,6,115,0,8,23
94525,70349,9,1,13,107,0,9,15
94526,103293,13,1,35,477,0,7,7
94527,34655,18,1,25,121,0,7,5
94528,121449,3,1,13,173,0,7,3
94529,73487,2,1,13,469,0,8,16
94530,3559,13,1,17,477,0,7,3
94531,35416,25,1,6,259,0,7,10
94532,80212,3,1,9,280,0,9,4
94533,63205,15,1,25,245,0,8,7
94534,52019,9,1,13,244,0,8,9
94535,58404,14,1,17,467,0,8,13
94536,176487,13,1,22,477,0,8,6
94537,168433,9,1,13,334,0,9,0
94538,105323,2,1,8,477,0,8,9
94539,95007,15,1,10,111,0,9,1
94540,38300,20,2,37,259,0,7,15
94541,90509,12,2,58,326,0,9,4
94542,13212,15,1,2,386,0,7,22
94543,121654,2,1,30,435,0,7,13
94544,76413,12,1,13,178,0,7,11
94545,161544,64,1,49,459,0,7,2
94546,35308,26,1,25,266,0,7,3
94547,95766,12,1,15,245,0,9,2
94548,80485,2,1,19,469,0,8,15
94549,43793,3,1,10,173,0,8,13
94550,102681,15,1,13,278,0,7,8
94551,11924,21,1,19,128,0,8,3
94552,44271,6,1,13,125,0,7,13
94553,17784,9,1,13,215,0,7,14
94554,53073,14,1,19,446,0,7,15
94555,116727,14,1,19,439,0,8,13
94556,96641,15,1,16,245,0,6,16
94557,91912,12,1,13,178,0,8,1
94558,43413,1,1,15,115,0,7,17
94559,86394,2,1,3,212,0,8,1
94560,8760,3,1,19,280,0,9,2
94561,46778,13,1,14,477,0,9,7
94562,37090,2,1,41,469,0,7,3
94563,132682,3,1,13,280,0,8,23
94564,91708,3,1,13,280,0,9,7
94565,25226,13,1,16,477,0,9,11
94566,39320,23,1,10,153,0,9,6
94567,113936,9,1,13,232,0,8,21
94568,175674,12,1,15,178,0,8,15
94569,114314,8,1,22,145,0,6,18
94570,26908,12,1,10,245,0,7,6
94571,307887,3,1,8,137,0,9,12
94572,18451,12,1,18,178,0,7,9
94573,178851,2,1,53,435,0,7,15
94574,123994,3,1,20,480,0,7,10
94575,69026,9,1,19,215,0,8,10
94576,9794,26,1,18,477,0,8,12
94577,105268,12,1,19,242,0,7,1
94578,107326,26,1,19,266,0,7,21
94579,81187,12,1,32,265,0,8,1
94580,108771,3,1,32,280,0,9,3
94581,81714,21,1,22,128,0,8,23
94582,18666,28,1,19,135,0,8,10
94583,189154,3,1,11,280,0,7,1
94584,8292,25,1,13,259,0,7,23
94585,84701,12,1,13,178,0,7,1
94586,43971,20,1,22,259,0,7,11
94587,108209,18,3543,748,107,0,7,16
94588,99917,9,1,25,258,0,8,14
94589,80193,7,1,19,101,0,7,6
94590,63188,3,1,14,379,0,7,13
94591,129608,1,1,22,349,0,9,12
94592,75007,15,1,6,245,0,8,17
94593,39109,18,1,28,439,0,9,4
94594,353593,3,1,20,371,0,9,7
94595,27993,9,1,19,215,0,7,12
94596,118339,3,1,19,280,0,8,2
94597,45745,2,1,19,243,0,8,14
94598,48011,18,1,41,439,0,7,3
94599,5314,12,1,13,178,0,9,9
94600,116386,2,1,19,212,0,6,23
94601,35017,14,1,17,489,0,8,7
94602,5348,1,1,19,134,0,7,22
94603,5348,15,1,13,245,0,7,13
94604,221694,12,1,17,265,0,9,1
94605,71323,18,1,15,121,0,7,0
94606,118315,12,1,22,265,0,9,1
94607,116793,12,1,13,259,0,9,9
94608,21741,3,1,13,409,0,9,7
94609,8403,14,1,15,379,0,8,3
94610,21805,2,1,13,435,0,7,7
94611,273726,22,1,19,116,0,8,23
94612,73487,18,1,13,107,0,7,5
94613,96715,21,2,13,128,0,9,14
94614,129853,3,2,30,115,0,7,10
94615,236159,3,1,3,280,0,8,10
94616,108341,2,1,19,477,0,9,7
94617,146684,8,1,6,140,0,7,10
94618,1519,3,1,13,205,0,7,18
94619,32472,3,1,19,205,0,7,4
94620,8144,2,1,37,212,0,9,7
94621,5044,3,1,37,379,0,7,7
94622,28501,15,1,27,480,0,7,15
94623,46651,18,3032,607,107,0,7,14
94624,54722,3,2,9,402,0,8,15
94625,27549,9,1,9,466,0,8,16
94626,94521,12,1,25,178,0,9,3
94627,175837,2,1,6,205,0,7,14
94628,22037,3,1,16,489,0,7,6
94629,122529,18,1,19,107,0,9,1
94630,3239,12,1,13,265,0,7,14
94631,104318,18,1,19,107,0,9,11
94632,76612,1,1,19,153,0,7,12
94633,29943,2,1,32,469,0,7,0
94634,31529,2,1,19,435,0,7,6
94635,37287,9,1,22,445,0,7,8
94636,73516,12,1,13,245,0,8,16
94637,141349,2,1,118,435,0,7,2
94638,3994,8,2,19,145,0,8,23
94639,103162,3,1,15,371,0,8,0
94640,89093,12,1,13,178,0,8,8
94641,169364,11,1,6,325,0,9,9
94642,51322,12,1,41,259,0,8,9
94643,17422,18,1,17,121,0,9,15
94644,20626,5,1,17,377,0,8,13
94645,130164,13,1,15,477,0,9,9
94646,105475,15,1,28,120,0,9,15
94647,15899,18,1,16,107,0,9,8
94648,44744,2,1,10,477,0,7,1
94649,119289,3,1,18,130,0,7,5
94650,75329,3,1,53,442,0,7,16
94651,251492,12,1,17,265,0,8,11
94652,20904,25,1,23,259,0,7,16
94653,118440,28,1,13,135,0,8,16
94654,144496,3,1,4,173,0,6,23
94655,113839,15,1,19,480,0,7,3
94656,56119,12,1,19,205,0,9,3
94657,65971,2,1,13,219,0,9,9
94658,114314,64,1,18,459,0,7,4
94659,34789,14,1,13,439,0,9,9
94660,110174,2,1,13,122,0,7,3
94661,46797,3,1,13,280,0,9,7
94662,15233,23,1,1,153,0,7,23
94663,115221,2,1,10,122,0,7,3
94664,63432,13,1,9,477,0,7,10
94665,89130,9,1,13,134,0,7,16
94666,48182,2,1,8,452,0,8,5
94667,58493,15,1,19,245,0,9,3
94668,95570,2,1,19,435,0,9,7
94669,4468,2,1,15,469,0,7,13
94670,13900,18,1,22,439,0,8,4
94671,70349,8,1,22,145,0,9,1
94672,81674,18,1,28,107,0,9,14
94673,31299,2,1,36,236,0,7,12
94674,98021,18,1,36,121,0,6,16
94675,119220,6,1,19,459,0,7,3
94676,123609,3,1,11,280,0,7,6
94677,72942,12,1,31,259,0,9,0
94678,27086,15,1,27,315,0,8,3
94679,5348,15,1,27,412,0,7,12
94680,130629,24,1,18,178,0,7,2
94681,119688,1,1,13,153,0,8,2
94682,39422,12,1,19,265,0,8,12
94683,76355,8,1,13,145,0,9,10
94684,27395,9,1,22,334,0,7,10
94685,42186,11,1,3,122,0,7,8
94686,9931,11,1,19,137,0,9,9
94687,20214,3,1,23,280,0,8,15
94688,357512,29,1,19,343,0,9,3
94689,74999,19,0,24,347,0,8,8
94690,114276,2,1,18,469,0,9,12
94691,96922,8,1,19,145,0,9,6
94692,95297,9,1,17,442,0,7,23
94693,209663,12,1,13,245,0,7,16
94694,41532,3,1,16,211,0,8,17
94695,59882,3,1,19,137,0,8,10
94696,73516,2,1,13,477,0,8,22
94697,7194,2,1,19,237,0,9,6
94698,111025,2,1,17,237,0,7,15
94699,65210,3,1,13,489,0,7,3
94700,123994,3,1,19,280,0,9,14
94701,5038,12,1,40,265,0,9,1
94702,77655,18,1,8,107,0,7,1
94703,68965,11,1,8,481,0,8,11
94704,76883,27,1,37,153,0,8,3
94705,99839,18,1,18,107,0,8,10
94706,69691,9,1,17,334,0,8,11
94707,24381,18,1,22,107,0,7,10
94708,203974,3,1,19,480,0,8,23
94709,54448,15,1,35,265,0,8,13
94710,51423,23,1,22,153,0,7,2
94711,37073,14,1,19,401,0,7,9
94712,38484,9,1,19,334,0,9,5
94713,31833,3,1,18,280,0,9,3
94714,23480,12,1,18,178,0,9,5
94715,25028,23,1,13,153,0,8,16
94716,14430,13,1,13,477,0,8,19
94717,107025,3,1,19,280,0,8,5
94718,364047,3,1,25,205,0,9,12
94719,110744,32,1,14,376,0,9,10
94720,63790,3,1,18,280,0,9,5
94721,191759,2,1,12,377,0,8,15
94722,92766,21,1,19,128,0,8,15
94723,67751,2,1,19,237,0,8,3
94724,88168,15,1,13,245,0,8,11
94725,83917,9,1,13,134,0,8,3
94726,53717,3,1,13,480,0,8,3
94727,341151,12,1,19,178,0,9,5
94728,201182,11,1,19,173,0,8,0
94729,44536,15,1,19,3,0,9,8
94730,46559,9,1,19,334,0,9,7
94731,52039,12,1,27,481,0,9,10
94732,45868,2,1,19,435,0,9,4
94733,73487,64,1,41,459,0,7,8
94734,36773,23,1,13,153,0,8,2
94735,106035,18,1,8,379,0,9,7
94736,37082,3,1,13,280,0,7,8
94737,127477,2,1,17,237,0,8,6
94738,238986,2,1,13,237,0,9,3
94739,38380,26,1,13,121,0,8,11
94740,13100,5,1,25,377,0,7,13
94741,116609,9,1,3,442,0,7,0
94742,5333,15,1,19,245,0,8,9
94743,92719,2,1,17,364,0,7,18
94744,354856,5,1,3,377,0,8,23
94745,118247,18,1,4,121,0,9,7
94746,45757,14,1,19,467,0,9,10
94747,125603,18,1,8,121,0,8,8
94748,49025,12,1,18,259,0,8,14
94749,95766,23,1,37,153,0,6,17
94750,69267,18,1,13,107,0,9,14
94751,56400,3,1,19,280,0,8,10
94752,164776,2,1,19,122,0,8,7
94753,34823,18,1,30,134,0,9,5
94754,208137,9,1,19,134,0,8,5
94755,85536,12,1,16,140,0,7,22
94756,26208,7,1,19,101,0,7,11
94757,75007,19,0,0,347,0,9,9
94758,2788,2,1,19,477,0,9,7
94759,66973,26,1,13,266,0,9,11
94760,111739,21,2,3,232,0,9,10
94761,69759,15,1,8,386,0,8,23
94762,106460,12,1,31,259,0,7,13
94763,8230,3,1,19,280,0,9,5
94764,190255,2,1,23,236,0,9,11
94765,91611,6,1,3,459,0,9,12
94766,24983,2,1,13,236,0,8,6
94767,70376,9,1,19,334,0,9,8
94768,147957,18,1,1,107,0,7,10
94769,8726,15,1,17,278,0,8,7
94770,39834,2,1,13,205,0,7,20
94771,165416,28,1,40,135,0,8,11
94772,80560,18,1,13,107,0,9,10
94773,15444,15,1,19,386,0,8,10
94774,66063,18,1,14,107,0,7,23
94775,73739,1,1,17,124,0,8,1
94776,7313,1,2,1,178,0,7,14
94777,165484,14,1,17,489,0,9,7
94778,79827,2,1,41,477,0,9,4
94779,137052,18,1,40,107,0,8,1
94780,88071,2,1,13,219,0,6,23
94781,77112,3,1,22,280,0,7,7
94782,48282,3,1,3,205,0,9,0
94783,85134,2,1,19,317,0,8,10
94784,195892,2,1,13,469,0,9,9
94785,90588,27,1,13,122,0,8,2
94786,238758,12,1,20,205,0,9,11
94787,13573,15,1,19,245,0,7,9
94788,119167,14,1,18,379,0,7,4
94789,73487,3,1,19,153,0,8,15
94790,67439,12,1,25,259,0,9,7
94791,61548,1,1,15,115,0,7,0
94792,81510,12,1,19,328,0,8,13
94793,104868,9,1,37,445,0,9,1
94794,322684,1,1,41,125,0,9,3
94795,31813,9,1,19,334,0,7,6
94796,79919,13,1,25,400,0,8,10
94797,102772,3,1,19,19,0,8,9
94798,110269,9,1,13,215,0,7,3
94799,120583,9,1,18,134,0,7,23
94800,34642,20,1,14,259,0,8,17
94801,72614,3,1,22,280,0,8,1
94802,96759,2,1,41,219,0,6,23
94803,105304,18,1,13,107,0,6,17
94804,172450,18,1,9,107,0,6,23
94805,8103,11,1,13,219,0,7,18
94806,32577,12,1,13,328,0,7,7
94807,114038,12,1,13,259,0,8,7
94808,80530,9,1,13,127,0,9,14
94809,138561,12,1,19,481,0,7,23
94810,124485,12,1,13,140,0,7,0
94811,124700,3,1,13,442,0,9,5
94812,41232,3,1,12,211,0,9,13
94813,66957,3,1,22,480,0,7,17
94814,18034,18,1,13,121,0,7,9
94815,109850,18,1,8,134,0,7,1
94816,41106,2,1,19,122,0,9,14
94817,323308,1,1,22,125,0,9,0
94818,161933,13,1,13,477,0,6,22
94819,40397,3,1,19,280,0,8,2
94820,69416,6,1,19,459,0,7,8
94821,69026,18,1,19,134,0,7,8
94822,109882,3,1,18,489,0,9,4
94823,340999,18,1,27,121,0,9,4
94824,103335,2,1,13,219,0,7,16
94825,77081,25,1,13,259,0,7,23
94826,123994,15,1,8,245,0,6,19
94827,72484,13,1,13,477,0,7,11
94828,126849,14,1,19,442,0,8,8
94829,75007,12,1,15,259,0,9,7
94830,21298,3,1,36,137,0,9,6
94831,2440,18,1,22,121,0,7,14
94832,39209,55,1,19,453,0,8,3
94833,112468,21,1,19,128,0,7,9
94834,75634,18,1,13,107,0,8,21
94835,47443,12,1,19,497,0,7,22
94836,1285,3,1,19,280,0,7,2
94837,114655,15,1,19,245,0,7,6
94838,89162,18,1,18,121,0,6,22
94839,173940,12,1,22,497,0,8,9
94840,32810,8,1,19,145,0,7,23
94841,5348,18,1,13,439,0,9,15
94842,118440,3,1,15,211,0,8,16
94843,38449,18,1,16,121,0,8,16
94844,73487,12,1,13,178,0,9,15
94845,56465,15,1,13,245,0,9,0
94846,108984,12,1,19,340,0,9,7
94847,131979,11,1,34,487,0,9,1
94848,41215,3,1,22,19,0,9,4
94849,8615,12,1,13,265,0,9,5
94850,67412,12,1,9,145,0,6,19
94851,186763,3,1,15,442,0,9,14
94852,114794,18,1,8,439,0,6,17
94853,39714,14,1,10,467,0,8,20
94854,74447,2,1,13,477,0,8,4
94855,105475,18,1,20,449,0,9,14
94856,105058,3,1,19,409,0,9,6
94857,17450,10,1,10,317,0,6,17
94858,94425,15,2,19,245,0,7,10
94859,304050,12,1,8,340,0,9,3
94860,9820,3,1,22,452,0,9,6
94861,261000,27,1,47,153,0,8,3
94862,103411,2,1,19,219,0,8,20
94863,313428,18,1,19,121,0,9,13
94864,39868,21,1,19,128,0,7,11
94865,176973,3,1,17,280,0,7,0
94866,104481,3,1,8,19,0,9,7
94867,256295,5,1,4,113,1,8,12
94868,104223,12,1,18,140,0,7,15
94869,51428,9,1,13,334,0,6,23
94870,51408,3,1,13,424,0,8,2
94871,19812,3,1,16,409,0,7,12
94872,98454,13,1,22,477,0,8,6
94873,98391,15,1,36,140,0,9,14
94874,85964,21,1,18,128,0,7,2
94875,43793,14,1,3,439,0,8,22
94876,112243,3,1,19,205,0,8,1
94877,43876,18,3032,607,107,0,7,9
94878,92257,2,1,15,219,0,7,6
94879,43827,2,2,56,477,0,7,10
94880,111022,18,1,4,439,0,8,11
94881,148137,15,1,19,386,0,9,10
94882,43805,3,1,19,173,0,8,6
94883,31784,14,1,13,401,0,8,13
94884,33223,9,1,19,234,0,8,4
94885,26762,21,1,10,232,0,8,23
94886,71789,2,1,3,237,0,8,18
94887,69087,12,1,13,328,0,9,12
94888,95688,3,1,8,280,0,9,2
94889,84774,18,1,13,107,0,6,17
94890,55840,3,1,12,30,0,9,8
94891,170415,5,1,18,377,0,7,13
94892,10897,15,1,17,245,0,7,7
94893,118190,21,1,19,232,0,9,14
94894,50358,3,1,13,280,0,8,0
94895,105620,13,2,34,400,0,8,7
94896,101340,18,1,22,134,0,9,9
94897,41172,2,1,19,477,0,9,13
94898,119850,11,1,13,325,0,9,5
94899,1763,3,1,18,480,0,9,11
94900,95754,15,1,13,130,0,7,9
94901,62937,3,1,17,280,0,8,3
94902,83388,1,1,19,101,0,8,2
94903,152926,3,1,41,205,0,9,9
94904,203736,12,1,19,219,0,8,17
94905,89567,3,1,19,280,0,7,1
94906,138003,12,1,41,340,0,9,8
94907,56466,6,1,19,125,0,7,0
94908,36714,26,1,13,121,0,8,11
94909,13185,9,1,4,232,0,7,2
94910,119530,3,1,20,409,0,9,8
94911,75931,14,1,19,439,0,8,2
94912,90458,2,1,19,435,0,9,10
94913,118229,12,1,19,259,0,9,4
94914,114439,14,1,53,401,0,7,5
94915,68216,9,1,13,442,0,7,2
94916,81167,12,1,11,340,0,8,11
94917,118252,13,1,6,477,0,8,13
94918,13414,94,1,19,361,0,8,2
94919,29453,15,1,17,3,0,6,17
94920,14800,3,1,19,409,0,7,9
94921,17716,3,1,18,280,0,8,12
94922,78491,23,1,19,153,0,7,1
94923,208260,26,1,18,266,0,9,15
94924,105433,18,1,19,121,0,8,20
94925,103090,3,1,19,280,0,8,12
94926,71272,23,1,25,153,0,8,7
94927,168333,24,1,19,178,0,8,12
94928,165408,2,1,19,452,0,7,9
94929,109361,12,1,13,328,0,9,9
94930,281406,12,1,17,245,0,8,18
94931,69196,3,1,20,280,0,8,10
94932,114235,18,1,19,107,0,9,12
94933,81717,3,2,9,137,0,9,4
94934,85074,27,1,19,153,0,8,11
94935,119349,28,1,37,135,0,9,14
94936,27429,12,1,23,245,0,7,7
94937,105039,1,1,19,439,0,7,11
94938,91758,9,1,18,442,0,9,13
94939,39897,15,1,9,245,0,7,22
94940,25071,2,1,13,205,0,8,0
94941,166143,18,1,15,107,0,8,22
94942,27518,9,1,13,448,0,9,6
94943,35610,15,1,14,386,0,7,4
94944,13589,12,1,19,19,0,8,14
94945,28147,13,1,19,477,0,9,14
94946,165657,15,1,17,315,0,8,6
94947,181152,11,1,47,487,0,8,19
94948,204635,3,1,26,409,0,6,23
